case_id	object_key	object_name	date	seq	person	person_idx	raw_inventory_status	raw_contact_3cm_status	raw_contact_5cm_status	template_status	retarget_variant_id	stage2b_status	target_variant_id	target_gate_status	visual_qc_status	cem_status	rl_status	downstream_decision	downstream_failure_mode	downstream_evidence_root	cem_run_id	cem_result_npz	cem_video	cem_metrics_ref	rl_run_id	rl_checkpoint	rl_metrics_ref	rl_video	current_decision	route_diagnostic_status	route_diagnostic_ref	fingertip_vote_status	palm_vote_status	quat_audit_status	face_changed_l	face_changed_r	disable_world_up	target_active_mask_status	target_npz	target_npz_sha256	target_gap_status	active_L_frac	active_R_frac	e101_route_evidence_status	diagnostic_contracts	evidence_root	source_type	source_ref	schema_version	updated_at	notes
desk020_20231018_091_p1	desk020	Desk020	20231018	091	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk020_20231018_091_p2	desk020	Desk020	20231018	091	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk020_20231018_092_p1	desk020	Desk020	20231018	092	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk020_20231018_092_p2	desk020	Desk020	20231018	092	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk020_20231018_093_p1	desk020	Desk020	20231018	093	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk020_20231018_093_p2	desk020	Desk020	20231018	093	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk020_20231018_094_p1	desk020	Desk020	20231018	094	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk020_20231018_094_p2	desk020	Desk020	20231018	094	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk020_20231018_095_p1	desk020	Desk020	20231018	095	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk020_20231018_095_p2	desk020	Desk020	20231018	095	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk020_20231018_096_p1	desk020	Desk020	20231018	096	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk020_20231018_096_p2	desk020	Desk020	20231018	096	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk020_20231018_097_p1	desk020	Desk020	20231018	097	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk020_20231018_097_p2	desk020	Desk020	20231018	097	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk020_20231018_104_p1	desk020	Desk020	20231018	104	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review,motion_review
desk020_20231018_104_p2	desk020	Desk020	20231018	104	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review,motion_review
desk021_20231008_000_p1	desk021	Desk021	20231008	000	person1	0	invalid_raw	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231008_000_p2	desk021	Desk021	20231008	000	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231008_001_p1	desk021	Desk021	20231008	001	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231008_001_p2	desk021	Desk021	20231008	001	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231008_002_p1	desk021	Desk021	20231008	002	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231008_002_p2	desk021	Desk021	20231008	002	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231008_003_p1	desk021	Desk021	20231008	003	person1	0	invalid_raw	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231008_003_p2	desk021	Desk021	20231008	003	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231008_004_p1	desk021	Desk021	20231008	004	person1	0	invalid_raw	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231008_004_p2	desk021	Desk021	20231008	004	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231008_005_p1	desk021	Desk021	20231008	005	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231008_005_p2	desk021	Desk021	20231008	005	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231008_006_p1	desk021	Desk021	20231008	006	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231008_006_p2	desk021	Desk021	20231008	006	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231008_007_p1	desk021	Desk021	20231008	007	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231008_007_p2	desk021	Desk021	20231008	007	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231008_008_p1	desk021	Desk021	20231008	008	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231008_008_p2	desk021	Desk021	20231008	008	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231011_009_p1	desk021	Desk021	20231011	009	person1	0	invalid_raw	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231011_009_p2	desk021	Desk021	20231011	009	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231011_010_p1	desk021	Desk021	20231011	010	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231011_010_p2	desk021	Desk021	20231011	010	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231011_011_p1	desk021	Desk021	20231011	011	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231011_011_p2	desk021	Desk021	20231011	011	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231011_012_p1	desk021	Desk021	20231011	012	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231011_012_p2	desk021	Desk021	20231011	012	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231011_014_p1	desk021	Desk021	20231011	014	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231011_014_p2	desk021	Desk021	20231011	014	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,move_obstacle_review
desk021_20231011_016_p1	desk021	Desk021	20231011	016	person1	0	invalid_raw	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231011_016_p2	desk021	Desk021	20231011	016	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231011_017_p1	desk021	Desk021	20231011	017	person1	0	invalid_raw	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231011_017_p2	desk021	Desk021	20231011	017	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231018_098_p1	desk021	Desk021	20231018	098	person1	0	invalid_raw	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231018_098_p2	desk021	Desk021	20231018	098	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review,high_risk_nonmove_action
desk021_20231018_099_p1	desk021	Desk021	20231018	099	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231018_099_p2	desk021	Desk021	20231018	099	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231018_100_p1	desk021	Desk021	20231018	100	person1	0	present	not_run	not_run	clean	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												INVENTORY_READY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
desk021_20231018_100_p2	desk021	Desk021	20231018	100	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,desk_board_surface_semantics_review
